cycle_number,edge_number,node_from,node_to,osm_id,expected_segment_id,edge_exists_in_graph,length,name,highway
5,42,1843667488,1843667496,235918156,235918156_1843667488_1843667496,True,82.705,Orchardtown Road,tertiary
5,43,1843667496,1843667499,235918156,235918156_1843667496_1843667499,True,8.293,Orchardtown Road,tertiary
5,44,1843667499,1843667496,235918156,235918156_1843667496_1843667499,True,8.293,Orchardtown Road,tertiary
5,45,1843667496,1843667503,173577858,173577858_1843667496_1843667503,True,262.079,Jean Street,residential
5,46,1843667503,1843667498,535205172,535205172_1843667498_1843667503,True,39.874,Birdwood Street,residential
5,47,1843667498,1843667493,235918161,235918161_1843667493_1843667498,True,39.086,Birdwood Street,residential
5,48,1843667493,1843667487,235918161,235918161_1843667487_1843667493,True,54.567,Birdwood Street,residential
5,49,1843667487,1843667484,235918161,235918161_1843667484_1843667487,True,8.084,Birdwood Street,residential
5,50,1843667484,1843667470,235918161,235918161_1843667470_1843667484,True,98.189,Birdwood Street,residential
5,51,1843667470,1843667471,788303536,788303536_1843667470_1843667471,True,51.685,Queens Road,tertiary
5,52,1843667471,1843667466,173175105,173175105_1843667466_1843667471,True,307.031,Queens Road,residential
6,1,1843667466,285923886,173175105,173175105_1843667466_285923886,True,62.206,Queens Road,residential
6,2,285923886,174778835,573325161,573325161_174778835_285923886,True,79.02000000000001,Bridges Road,primary
6,3,174778835,1843667444,255164744,255164744_174778835_1843667444,True,279.447,Bridges Road,primary
6,4,1843667444,286118915,173577901,173577901_1843667444_286118915,True,121.724,Longworth Avenue,residential
6,5,286118915,1843667460,"[173577899, 212658676]","[173577899, 212658676]_1843667460_286118915",True,186.45,Poitrel Street,residential
6,6,1843667460,286118915,"[173577899, 212658676]","[173577899, 212658676]_1843667460_286118915",True,186.45,Poitrel Street,residential
6,7,286118915,286119557,173577901,173577901_286118915_286119557,True,9.453,Longworth Avenue,residential
6,8,286119557,286119541,173577901,173577901_286119541_286119557,True,92.709,Longworth Avenue,residential
