cycle_number,edge_number,node_from,node_to,osm_id,expected_segment_id,edge_exists_in_graph,length,name,highway
19,33,285923942,8975857810,"[415483041, 1221729709]","[415483041, 1221729709]_285923942_8975857810",True,101.35199999999999,Orchardtown Road,tertiary
19,34,8975857810,2643520648,688568560,688568560_2643520648_8975857810,True,25.98,Orchardtown Road,tertiary
19,35,2643520648,12446969779,"[415483043, 688568541, 1345398646]","[415483043, 688568541, 1345398646]_12446969779_2643520648",True,109.95400000000001,Orchardtown Road,residential
19,36,12446969779,6144518497,415483043,415483043_12446969779_6144518497,True,2.84,Orchardtown Road,residential
19,37,6144518497,276839882,415483043,415483043_276839882_6144518497,True,72.727,Orchardtown Road,residential
19,38,276839882,6144518511,415483043,415483043_276839882_6144518511,True,8.837,Orchardtown Road,residential
19,39,6144518511,276839881,415483043,415483043_276839881_6144518511,True,50.321,Orchardtown Road,residential
19,40,276839881,1840020292,173174963,173174963_1840020292_276839881,True,83.096,Orchardtown Road,residential
19,41,1840020292,1840020314,415483046,415483046_1840020292_1840020314,True,438.793,Grinsell Street,residential
19,42,1840020314,1840020315,461776404,461776404_1840020314_1840020315,True,33.918,Grinsell Street,residential
19,43,1840020315,1840020321,"[263596288, 461776404]","[263596288, 461776404]_1840020315_1840020321",True,237.296,Grinsell Street,residential
20,1,1840020321,1840020320,263596288,263596288_1840020320_1840020321,True,50.346999999999994,Grinsell Street,residential
20,2,1840020320,1843843609,263596289,263596289_1840020320_1843843609,True,232.512,Grinsell Street,residential
20,3,1843843609,1843843618,263596289,263596289_1843843609_1843843618,True,272.37,Grinsell Street,residential
20,4,1843843618,276839863,279114965,279114965_1843843618_276839863,True,62.965,Grinsell Street,residential
20,5,276839863,2678539025,"[419698297, 674457452]","[419698297, 674457452]_2678539025_276839863",True,335.322,Carnley Avenue,secondary
20,6,2678539025,910344995,"[419698297, 784247865, 674457453, 1139097783]","[419698297, 784247865, 674457453, 1139097783]_2678539025_910344995",True,139.454,Carnley Avenue,secondary
20,7,910344995,859539998,568378480,568378480_859539998_910344995,True,43.730000000000004,Carnley Avenue,secondary
20,8,859539998,276839873,"[784247864, 578997589]","[784247864, 578997589]_276839873_859539998",True,210.469,Charlestown Road,trunk
20,9,276839873,249344205,"[26234143, 674457447]","[26234143, 674457447]_249344205_276839873",True,359.31500000000005,Charlestown Road,trunk
20,10,249344205,276839873,"[26234143, 674457447]","[26234143, 674457447]_249344205_276839873",True,359.31500000000005,Charlestown Road,trunk
20,11,276839873,859539998,"[784247864, 578997589]","[784247864, 578997589]_276839873_859539998",True,210.469,Charlestown Road,trunk
20,12,859539998,910344995,568378480,568378480_859539998_910344995,True,43.730000000000004,Carnley Avenue,secondary
20,13,910344995,2678539025,"[419698297, 784247865, 674457453, 1139097783]","[419698297, 784247865, 674457453, 1139097783]_2678539025_910344995",True,139.454,Carnley Avenue,secondary
